rep_airp\time;totalVuelos;periodo;país
NO_ENNM;241;2019M05 ;Noruega
NO_ENNO;62;2019M05 ;Noruega
NO_ENOL;120;2019M05 ;Noruega
NO_ENOV;494;2019M05 ;Noruega
NO_ENRA;522;2019M05 ;Noruega
NO_ENRM;217;2019M05 ;Noruega
NO_ENRO;146;2019M05 ;Noruega
NO_ENRS;118;2019M05 ;Noruega
NO_ENSB;389;2019M05 ;Noruega
NO_ENSD;224;2019M05 ;Noruega
NO_ENSG;455;2019M05 ;Noruega
NO_ENSH;448;2019M05 ;Noruega
NO_ENSK;484;2019M05 ;Noruega
NO_ENSN;14;2019M05 ;Noruega
NO_ENSO;212;2019M05 ;Noruega
NO_ENSR;170;2019M05 ;Noruega
NO_ENSS;263;2019M05 ;Noruega
NO_ENST;390;2019M05 ;Noruega
NO_ENTC;3587;2019M05 ;Noruega
NO_ENTO;1819;2019M05 ;Noruega
NO_ENVA;4887;2019M05 ;Noruega
NO_ENVD;579;2019M05 ;Noruega
NO_ENVR;108;2019M05 ;Noruega
NO_ENZV;6550;2019M05 ;Noruega
PL_EPBY;260;2019M05 ;Polonia
PL_EPBY;764;2019M05 ;Polonia
PL_EPBY;1024;2019M05 ;Polonia
PL_EPMO;24;2019M05 ;Polonia
PL_EPMO;1661;2019M05 ;Polonia
PL_EPMO;1685;2019M05 ;Polonia
PL_EPWA;1680;2019M05 ;Polonia
PL_EPWA;14403;2019M05 ;Polonia
PL_EPWA;16587;2019M05 ;Polonia
PL_EPWR;141;2019M05 ;Polonia
PL_EPWR;2332;2019M05 ;Polonia
PL_EPWR;2827;2019M05 ;Polonia
PT_LPAZ;305;2019M05 ;Portugal
PT_LPBG;389;2019M05 ;Portugal
PT_LPBJ;27;2019M05 ;Portugal
PT_LPCR;86;2019M05 ;Portugal
PT_LPCS;3119;2019M05 ;Portugal
PT_LPFL;160;2019M05 ;Portugal
PT_LPFR;7053;2019M05 ;Portugal
PT_LPGR;175;2019M05 ;Portugal
PT_LPHR;426;2019M05 ;Portugal
PT_LPLA;1046;2019M05 ;Portugal
PT_LPMA;2162;2019M05 ;Portugal
PT_LPPD;1938;2019M05 ;Portugal
PT_LPPI;216;2019M05 ;Portugal
PT_LPPM;320;2019M05 ;Portugal
PT_LPPR;8786;2019M05 ;Portugal
PT_LPPS;369;2019M05 ;Portugal
PT_LPPT;19514;2019M05 ;Portugal
PT_LPSJ;185;2019M05 ;Portugal
PT_LPVR;176;2019M05 ;Portugal
PT_LPVZ;352;2019M05 ;Portugal
RO_LRBC;318;2019M05 ;Rumania
RO_LRBM;90;2019M05 ;Rumania
RO_LRCK;84;2019M05 ;Rumania
RO_LRCL;2183;2019M05 ;Rumania
RO_LRCV;300;2019M05 ;Rumania
RO_LRIA;994;2019M05 ;Rumania
RO_LROD;111;2019M05 ;Rumania
RO_LROP;10564;2019M05 ;Rumania
RO_LRSB;589;2019M05 ;Rumania
RO_LRSM;113;2019M05 ;Rumania
RO_LRSV;318;2019M05 ;Rumania
RO_LRTM;140;2019M05 ;Rumania
RO_LRTR;1326;2019M05 ;Rumania
RS_LYBE;5878;2019M05 ;Serbia
RS_LYNI;232;2019M05 ;Serbia
SE_ESDF;534;2019M05 ;Suecia
SE_ESGG;6170;2019M05 ;Suecia
SE_ESGJ;714;2019M05 ;Suecia
SE_ESGT;426;2019M05 ;Suecia
SE_ESKN;1990;2019M05 ;Suecia
SE_ESMK;400;2019M05 ;Suecia
SE_ESMQ;898;2019M05 ;Suecia
SE_ESMS;2958;2019M05 ;Suecia
SE_ESMT;406;2019M05 ;Suecia
SE_ESMX;506;2019M05 ;Suecia
SE_ESNG;281;2019M05 ;Suecia
SE_ESNL;210;2019M05 ;Suecia
SE_ESNN;536;2019M05 ;Suecia
SE_ESNO;243;2019M05 ;Suecia
SE_ESNQ;319;2019M05 ;Suecia
SE_ESNS;361;2019M05 ;Suecia
SE_ESNU;1825;2019M05 ;Suecia
SE_ESNV;101;2019M05 ;Suecia
SE_ESNX;197;2019M05 ;Suecia
SE_ESNZ;818;2019M05 ;Suecia
SE_ESOE;503;2019M05 ;Suecia
SE_ESOK;433;2019M05 ;Suecia
SE_ESOW;1452;2019M05 ;Suecia
SE_ESPA;1214;2019M05 ;Suecia
SE_ESSA;20874;2019M05 ;Suecia
SE_ESSB;5106;2019M05 ;Suecia
SE_ESSD;403;2019M05 ;Suecia
SE_ESSL;562;2019M05 ;Suecia
SE_ESSP;495;2019M05 ;Suecia
SE_ESSV;1347;2019M05 ;Suecia
SE_ESTA;906;2019M05 ;Suecia
SI_LJLJ;2908;2019M05 ;Eslovenia
SK_LZIB;2356;2019M05 ;Eslovaquia
SK_LZKZ;1543;2019M05 ;Eslovaquia
SK_LZSL;56;2019M05 ;Eslovaquia
SK_LZTT;363;2019M05 ;Eslovaquia
TR_LTAC;8147;2019M05 ;Turquia
TR_LTAF;3536;2019M05 ;Turquia
TR_LTAI;21426;2019M05 ;Turquia
TR_LTAJ;1544;2019M05 ;Turquia
TR_LTAL;38;2019M05 ;Turquia
TR_LTAN;522;2019M05 ;Turquia
TR_LTAP;103;2019M05 ;Turquia
TR_LTAR;376;2019M05 ;Turquia
TR_LTAS;34;2019M05 ;Turquia
TR_LTAT;398;2019M05 ;Turquia
TR_LTAU;1215;2019M05 ;Turquia
TR_LTAW;49;2019M05 ;Turquia
TR_LTAY;533;2019M05 ;Turquia
TR_LTAZ;1052;2019M05 ;Turquia
TR_LTBA;2495;2019M05 ;Turquia
TR_LTBD;2340;2019M05 ;Turquia
TR_LTBF;4;2019M05 ;Turquia
TR_LTBH;473;2019M05 ;Turquia
TR_LTBJ;6382;2019M05 ;Turquia
TR_LTBO;1078;2019M05 ;Turquia
TR_LTBQ;106;2019M05 ;Turquia
TR_LTBR;326;2019M05 ;Turquia
TR_LTBS;4580;2019M05 ;Turquia
TR_LTBU;2758;2019M05 ;Turquia
TR_LTBY;662;2019M05 ;Turquia
TR_LTBZ;48;2019M05 ;Turquia
TR_LTCA;508;2019M05 ;Turquia
TR_LTCB;558;2019M05 ;Turquia
TR_LTCC;887;2019M05 ;Turquia
TR_LTCD;226;2019M05 ;Turquia
TR_LTCE;489;2019M05 ;Turquia
TR_LTCF;250;2019M05 ;Turquia
TR_LTCG;1778;2019M05 ;Turquia
TR_LTCI;686;2019M05 ;Turquia
TR_LTCJ;254;2019M05 ;Turquia
TR_LTCK;196;2019M05 ;Turquia
TR_LTCL;28;2019M05 ;Turquia
TR_LTCM;142;2019M05 ;Turquia
TR_LTCN;162;2019M05 ;Turquia
TR_LTCO;168;2019M05 ;Turquia
TR_LTCP;144;2019M05 ;Turquia
TR_LTCR;294;2019M05 ;Turquia
TR_LTCS;380;2019M05 ;Turquia
TR_LTCT;154;2019M05 ;Turquia
TR_LTCU;114;2019M05 ;Turquia
TR_LTCV;176;2019M05 ;Turquia
TR_LTCW;114;2019M05 ;Turquia
TR_LTDA;677;2019M05 ;Turquia
TR_LTFC;2259;2019M05 ;Turquia
TR_LTFD;2529;2019M05 ;Turquia
TR_LTFE;3048;2019M05 ;Turquia
TR_LTFG;822;2019M05 ;Turquia
TR_LTFH;1052;2019M05 ;Turquia
TR_LTFJ;18910;2019M05 ;Turquia
TR_LTFM;36253;2019M05 ;Turquia
UK_EGAA;36;2019M05 ;Reino Unido
UK_EGAA;4548;2019M05 ;Reino Unido
UK_EGAA;5137;2019M05 ;Reino Unido
UK_EGAC;4;2019M05 ;Reino Unido
UK_EGAC;3189;2019M05 ;Reino Unido
UK_EGAC;3265;2019M05 ;Reino Unido
UK_EGAE;254;2019M05 ;Reino Unido
UK_EGAE;647;2019M05 ;Reino Unido
UK_EGBB;598;2019M05 ;Reino Unido
UK_EGBB;9023;2019M05 ;Reino Unido
UK_EGBB;10105;2019M05 ;Reino Unido
UK_EGBE;3238;2019M05 ;Reino Unido
UK_EGBJ;7787;2019M05 ;Reino Unido
UK_EGCC;1545;2019M05 ;Reino Unido
UK_EGCC;16492;2019M05 ;Reino Unido
UK_EGCC;18503;2019M05 ;Reino Unido
UK_EGCN;21;2019M05 ;Reino Unido
UK_EGCN;996;2019M05 ;Reino Unido
UK_EGCN;2111;2019M05 ;Reino Unido
UK_EGEC;97;2019M05 ;Reino Unido
UK_EGEC;171;2019M05 ;Reino Unido
UK_EGET;86;2019M05 ;Reino Unido
UK_EGET;117;2019M05 ;Reino Unido
UK_EGFF;46;2019M05 ;Reino Unido
UK_EGFF;1657;2019M05 ;Reino Unido
UK_EGFF;3205;2019M05 ;Reino Unido
UK_EGFH;946;2019M05 ;Reino Unido
UK_EGGD;65;2019M05 ;Reino Unido
UK_EGGD;5734;2019M05 ;Reino Unido
UK_EGGD;6570;2019M05 ;Reino Unido
UK_EGGP;14;2019M05 ;Reino Unido
UK_EGGP;3197;2019M05 ;Reino Unido
UK_EGGP;5700;2019M05 ;Reino Unido
UK_EGGW;203;2019M05 ;Reino Unido
UK_EGGW;10102;2019M05 ;Reino Unido
UK_EGGW;13089;2019M05 ;Reino Unido
UK_EGHC;1043;2019M05 ;Reino Unido
UK_EGHC;1416;2019M05 ;Reino Unido
UK_EGHE;1405;2019M05 ;Reino Unido
UK_EGHE;1672;2019M05 ;Reino Unido
UK_EGHH;4;2019M05 ;Reino Unido
UK_EGHH;529;2019M05 ;Reino Unido
UK_EGHH;3694;2019M05 ;Reino Unido
UK_EGHI;207;2019M05 ;Reino Unido
UK_EGHI;2562;2019M05 ;Reino Unido
UK_EGHI;3081;2019M05 ;Reino Unido
UK_EGHQ;876;2019M05 ;Reino Unido
UK_EGHQ;3866;2019M05 ;Reino Unido
UK_EGKA;4733;2019M05 ;Reino Unido
UK_EGKB;14;2019M05 ;Reino Unido
UK_EGKB;4124;2019M05 ;Reino Unido
UK_EGKK;2053;2019M05 ;Reino Unido
UK_EGKK;23796;2019M05 ;Reino Unido
UK_EGKK;25925;2019M05 ;Reino Unido
UK_EGLC;420;2019M05 ;Reino Unido
UK_EGLC;6924;2019M05 ;Reino Unido
UK_EGLC;7738;2019M05 ;Reino Unido
UK_EGLL;9878;2019M05 ;Reino Unido
UK_EGLL;31933;2019M05 ;Reino Unido
UK_EGLL;41862;2019M05 ;Reino Unido
UK_EGLW;782;2019M05 ;Reino Unido
UK_EGMC;24;2019M05 ;Reino Unido
UK_EGMC;1784;2019M05 ;Reino Unido
UK_EGMC;3464;2019M05 ;Reino Unido
UK_EGMD;2380;2019M05 ;Reino Unido
UK_EGNC;1234;2019M05 ;Reino Unido
UK_EGNH;353;2019M05 ;Reino Unido
UK_EGNH;3250;2019M05 ;Reino Unido
UK_EGNJ;660;2019M05 ;Reino Unido
UK_EGNJ;1597;2019M05 ;Reino Unido
UK_EGNM;9;2019M05 ;Reino Unido
UK_EGNM;2913;2019M05 ;Reino Unido
UK_EGNM;3379;2019M05 ;Reino Unido
UK_EGNR;2173;2019M05 ;Reino Unido
UK_EGNT;72;2019M05 ;Reino Unido
UK_EGNT;3920;2019M05 ;Reino Unido
UK_EGNT;4958;2019M05 ;Reino Unido
UK_EGNV;345;2019M05 ;Reino Unido
UK_EGNV;1402;2019M05 ;Reino Unido
UK_EGNX;279;2019M05 ;Reino Unido
UK_EGNX;5028;2019M05 ;Reino Unido
UK_EGNX;6731;2019M05 ;Reino Unido
UK_EGPA;1053;2019M05 ;Reino Unido
UK_EGPA;1340;2019M05 ;Reino Unido
UK_EGPB;1157;2019M05 ;Reino Unido
UK_EGPB;1642;2019M05 ;Reino Unido
UK_EGPC;129;2019M05 ;Reino Unido
UK_EGPC;334;2019M05 ;Reino Unido
UK_EGPD;188;2019M05 ;Reino Unido
UK_EGPD;6952;2019M05 ;Reino Unido
UK_EGPD;8344;2019M05 ;Reino Unido
UK_EGPE;1228;2019M05 ;Reino Unido
UK_EGPE;2625;2019M05 ;Reino Unido
UK_EGPF;330;2019M05 ;Reino Unido
UK_EGPF;7095;2019M05 ;Reino Unido
UK_EGPF;8623;2019M05 ;Reino Unido
UK_EGPH;703;2019M05 ;Reino Unido
UK_EGPH;11175;2019M05 ;Reino Unido
UK_EGPH;12205;2019M05 ;Reino Unido
UK_EGPI;220;2019M05 ;Reino Unido
UK_EGPI;368;2019M05 ;Reino Unido
UK_EGPK;3;2019M05 ;Reino Unido
UK_EGPK;526;2019M05 ;Reino Unido
UK_EGPK;2061;2019M05 ;Reino Unido
UK_EGPL;177;2019M05 ;Reino Unido
UK_EGPL;322;2019M05 ;Reino Unido
UK_EGPM;441;2019M05 ;Reino Unido
UK_EGPM;443;2019M05 ;Reino Unido
UK_EGPN;104;2019M05 ;Reino Unido
UK_EGPN;3331;2019M05 ;Reino Unido
UK_EGPO;526;2019M05 ;Reino Unido
UK_EGPO;847;2019M05 ;Reino Unido
UK_EGPR;135;2019M05 ;Reino Unido
UK_EGPR;153;2019M05 ;Reino Unido
UK_EGPU;150;2019M05 ;Reino Unido
UK_EGPU;221;2019M05 ;Reino Unido
UK_EGSC;1790;2019M05 ;Reino Unido
UK_EGSH;6;2019M05 ;Reino Unido
UK_EGSH;1814;2019M05 ;Reino Unido
UK_EGSH;2730;2019M05 ;Reino Unido
UK_EGSS;1046;2019M05 ;Reino Unido
UK_EGSS;15924;2019M05 ;Reino Unido
UK_EGSS;17940;2019M05 ;Reino Unido
UK_EGTE;6;2019M05 ;Reino Unido
UK_EGTE;1434;2019M05 ;Reino Unido
UK_EGTE;4706;2019M05 ;Reino Unido
UK_EGTK;3678;2019M05 ;Reino Unido
BE_EBAW;3534;2019M06 ;Belgica
BE_EBCI;5562;2019M06 ;Belgica
BE_EBLG;2537;2019M06 ;Belgica
BE_EBOS;2499;2019M06 ;Belgica
BG_LBBG;3926;2019M06 ;Bulgaria
BG_LBPD;197;2019M06 ;Bulgaria
BG_LBSF;5315;2019M06 ;Bulgaria
BG_LBWN;2220;2019M06 ;Bulgaria
CY_LCLK;6833;2019M06 ;Chipre
CY_LCPH;2291;2019M06 ;Chipre
CZ_LKKV;1009;2019M06 ;Republica Checa
CZ_LKMT;3086;2019M06 ;Republica Checa
CZ_LKPD;76;2019M06 ;Republica Checa
CZ_LKPR;14008;2019M06 ;Republica Checa
CZ_LKTB;3319;2019M06 ;Republica Checa
DK_EKAH;3325;2019M06 ;Dinamarca
DK_EKBI;5797;2019M06 ;Dinamarca
DK_EKCH;23874;2019M06 ;Dinamarca
DK_EKEB;1118;2019M06 ;Dinamarca
DK_EKKA;563;2019M06 ;Dinamarca
DK_EKRK;7104;2019M06 ;Dinamarca
DK_EKRN;1098;2019M06 ;Dinamarca
DK_EKSB;653;2019M06 ;Dinamarca
DK_EKTS;334;2019M06 ;Dinamarca
DK_EKYT;2346;2019M06 ;Dinamarca
EE_EETN;3663;2019M06 ;Estonia
EL_LGAL;243;2019M06 ;Grecia
EL_LGAV;22789;2019M06 ;Grecia
EL_LGBL;74;2019M06 ;Grecia
EL_LGHI;480;2019M06 ;Grecia
EL_LGIK;208;2019M06 ;Grecia
EL_LGIO;224;2019M06 ;Grecia
EL_LGIR;7546;2019M06 ;Grecia
EL_LGKA;32;2019M06 ;Grecia
EL_LGKC;140;2019M06 ;Grecia
EL_LGKF;1021;2019M06 ;Grecia
EL_LGKJ;54;2019M06 ;Grecia
EL_LGKL;558;2019M06 ;Grecia
EL_LGKO;2878;2019M06 ;Grecia
EL_LGKP;488;2019M06 ;Grecia
EL_LGKR;3596;2019M06 ;Grecia
EL_LGKS;46;2019M06 ;Grecia
EL_LGKV;426;2019M06 ;Grecia
EL_LGKY;96;2019M06 ;Grecia
EL_LGKZ;30;2019M06 ;Grecia
EL_LGLE;150;2019M06 ;Grecia
EL_LGLM;298;2019M06 ;Grecia
EL_LGMK;2292;2019M06 ;Grecia
EL_LGML;334;2019M06 ;Grecia
EL_LGMT;590;2019M06 ;Grecia
EL_LGNX;448;2019M06 ;Grecia
EL_LGPA;606;2019M06 ;Grecia
EL_LGPL;98;2019M06 ;Grecia
EL_LGPZ;841;2019M06 ;Grecia
EL_LGRP;5402;2019M06 ;Grecia
EL_LGRX;257;2019M06 ;Grecia
EL_LGSA;2893;2019M06 ;Grecia
EL_LGSK;569;2019M06 ;Grecia
EL_LGSM;680;2019M06 ;Grecia
EL_LGSO;52;2019M06 ;Grecia
EL_LGSR;2867;2019M06 ;Grecia
EL_LGST;132;2019M06 ;Grecia
EL_LGSY;90;2019M06 ;Grecia
EL_LGTS;5509;2019M06 ;Grecia
EL_LGZA;1966;2019M06 ;Grecia
ES_GCFV;14;2019M06 ;España
ES_GCFV;1011;2019M06 ;España
ES_GCFV;2669;2019M06 ;España
ES_GCFV;3694;2019M06 ;España
ES_GCGM;92;2019M06 ;España
ES_GCGM;178;2019M06 ;España
ES_GCGM;270;2019M06 ;España
ES_GCHI;156;2019M06 ;España
ES_GCHI;306;2019M06 ;España
ES_GCHI;462;2019M06 ;España
ES_GCLA;6;2019M06 ;España
ES_GCLA;822;2019M06 ;España
ES_GCLA;983;2019M06 ;España
ES_GCLA;1811;2019M06 ;España
ES_GCLP;30;2019M06 ;España
ES_GCLP;2038;2019M06 ;España
ES_GCLP;7392;2019M06 ;España
ES_GCLP;9460;2019M06 ;España
ES_GCRR;26;2019M06 ;España
ES_GCRR;984;2019M06 ;España
ES_GCRR;3777;2019M06 ;España
ES_GCRR;4787;2019M06 ;España
ES_GCTS;39;2019M06 ;España
ES_GCTS;638;2019M06 ;España
ES_GCTS;4442;2019M06 ;España
ES_GCTS;5119;2019M06 ;España
ES_GCXO;2175;2019M06 ;España
ES_GCXO;4136;2019M06 ;España
ES_GCXO;6311;2019M06 ;España
ES_GECT;568;2019M06 ;España
ES_GECT;568;2019M06 ;España
ES_GEML;6;2019M06 ;España
ES_GEML;242;2019M06 ;España
ES_GEML;683;2019M06 ;España
ES_GEML;931;2019M06 ;España
ES_LEAL;15;2019M06 ;España
ES_LEAL;1184;2019M06 ;España
ES_LEAL;8832;2019M06 ;España
ES_LEAL;10031;2019M06 ;España
ES_LEAM;28;2019M06 ;España
ES_LEAM;450;2019M06 ;España
ES_LEAM;699;2019M06 ;España
ES_LEAM;1177;2019M06 ;España
ES_LEAS;18;2019M06 ;España
ES_LEAS;32;2019M06 ;España
ES_LEAS;1159;2019M06 ;España
ES_LEAS;1209;2019M06 ;España
ES_LEBB;39;2019M06 ;España
ES_LEBB;560;2019M06 ;España
ES_LEBB;4201;2019M06 ;España
ES_LEBB;4800;2019M06 ;España
ES_LEBL;232;2019M06 ;España
ES_LEBL;5077;2019M06 ;España
ES_LEBL;26711;2019M06 ;España
ES_LEBL;32020;2019M06 ;España
ES_LEBZ;26;2019M06 ;España
ES_LEBZ;116;2019M06 ;España
ES_LEBZ;135;2019M06 ;España
ES_LEBZ;277;2019M06 ;España
ES_LECO;33;2019M06 ;España
ES_LECO;69;2019M06 ;España
ES_LECO;1376;2019M06 ;España
ES_LECO;1478;2019M06 ;España
ES_LEGE;111;2019M06 ;España
ES_LEGE;140;2019M06 ;España
ES_LEGE;1860;2019M06 ;España
ES_LEGE;2111;2019M06 ;España
ES_LEGR;82;2019M06 ;España
ES_LEGR;302;2019M06 ;España
ES_LEGR;1196;2019M06 ;España
ES_LEGR;1580;2019M06 ;España
ES_LEIB;510;2019M06 ;España
ES_LEIB;1700;2019M06 ;España
ES_LEIB;8065;2019M06 ;España
ES_LEIB;10275;2019M06 ;España
ES_LEJR;65;2019M06 ;España
ES_LEJR;205;2019M06 ;España
ES_LEJR;5123;2019M06 ;España
ES_LEJR;5393;2019M06 ;España
ES_LELN;2;2019M06 ;España
ES_LELN;69;2019M06 ;España
ES_LELN;90;2019M06 ;España
ES_LELN;161;2019M06 ;España
ES_LEMD;575;2019M06 ;España
ES_LEMD;8843;2019M06 ;España
ES_LEMD;28544;2019M06 ;España
ES_LEMD;37962;2019M06 ;España
ES_LEMG;196;2019M06 ;España
ES_LEMG;1992;2019M06 ;España
ES_LEMG;12228;2019M06 ;España
ES_LEMG;14416;2019M06 ;España
ES_LEMH;65;2019M06 ;España
ES_LEMH;903;2019M06 ;España
ES_LEMH;3315;2019M06 ;España
ES_LEMH;4283;2019M06 ;España
ES_LEPA;520;2019M06 ;España
ES_LEPA;3252;2019M06 ;España
ES_LEPA;22594;2019M06 ;España
ES_LEPA;26366;2019M06 ;España
ES_LEPP;56;2019M06 ;España
ES_LEPP;245;2019M06 ;España
ES_LEPP;277;2019M06 ;España
ES_LEPP;578;2019M06 ;España
ES_LERJ;16;2019M06 ;España
ES_LERJ;32;2019M06 ;España
ES_LERJ;136;2019M06 ;España
ES_LERJ;184;2019M06 ;España
ES_LERS;69;2019M06 ;España
ES_LERS;166;2019M06 ;España
ES_LERS;1907;2019M06 ;España
ES_LERS;2142;2019M06 ;España
ES_LESA;25;2019M06 ;España
ES_LESA;259;2019M06 ;España
ES_LESA;813;2019M06 ;España
ES_LESA;1097;2019M06 ;España
ES_LESO;96;2019M06 ;España
ES_LESO;164;2019M06 ;España
ES_LESO;314;2019M06 ;España
ES_LESO;574;2019M06 ;España
ES_LEST;21;2019M06 ;España
ES_LEST;308;2019M06 ;España
ES_LEST;1743;2019M06 ;España
ES_LEST;2072;2019M06 ;España
ES_LEVC;213;2019M06 ;España
ES_LEVC;1567;2019M06 ;España
ES_LEVC;5124;2019M06 ;España
ES_LEVC;6904;2019M06 ;España
ES_LEVD;43;2019M06 ;España
ES_LEVD;45;2019M06 ;España
ES_LEVD;524;2019M06 ;España
ES_LEVD;612;2019M06 ;España
ES_LEVT;17;2019M06 ;España
ES_LEVT;86;2019M06 ;España
ES_LEVT;885;2019M06 ;España
ES_LEVT;988;2019M06 ;España
ES_LEVX;34;2019M06 ;España
ES_LEVX;128;2019M06 ;España
ES_LEVX;774;2019M06 ;España
ES_LEVX;936;2019M06 ;España
ES_LEXJ;23;2019M06 ;España
ES_LEXJ;58;2019M06 ;España
ES_LEXJ;888;2019M06 ;España
ES_LEXJ;969;2019M06 ;España
ES_LEZG;18;2019M06 ;España
ES_LEZG;181;2019M06 ;España
ES_LEZG;459;2019M06 ;España
ES_LEZG;658;2019M06 ;España
ES_LEZL;47;2019M06 ;España
ES_LEZL;789;2019M06 ;España
ES_LEZL;4634;2019M06 ;España
ES_LEZL;5470;2019M06 ;España
FI_EFET;8;2019M06 ;Finlandia
FI_EFHA;80;2019M06 ;Finlandia
FI_EFHK;16553;2019M06 ;Finlandia
FI_EFIV;79;2019M06 ;Finlandia
FI_EFJO;290;2019M06 ;Finlandia
FI_EFJY;424;2019M06 ;Finlandia
FI_EFKE;191;2019M06 ;Finlandia
FI_EFKI;198;2019M06 ;Finlandia
FI_EFKK;281;2019M06 ;Finlandia
FI_EFKS;85;2019M06 ;Finlandia
FI_EFKT;70;2019M06 ;Finlandia
FI_EFKU;682;2019M06 ;Finlandia
FI_EFMA;443;2019M06 ;Finlandia
FI_EFOU;1260;2019M06 ;Finlandia
FI_EFPO;637;2019M06 ;Finlandia
FI_EFRO;449;2019M06 ;Finlandia
FI_EFSA;138;2019M06 ;Finlandia
FI_EFTP;2500;2019M06 ;Finlandia
FI_EFTU;1646;2019M06 ;Finlandia
FI_EFUT;96;2019M06 ;Finlandia
FI_EFVA;601;2019M06 ;Finlandia
FR_FMCZ;1100;2019M06 ;Francia
FR_FMEE;2673;2019M06 ;Francia
FR_FMEP;3735;2019M06 ;Francia
FR_LFAQ;786;2019M06 ;Francia
FR_LFBA;2857;2019M06 ;Francia
FR_LFBD;7836;2019M06 ;Francia
FR_LFBE;1575;2019M06 ;Francia
FR_LFBH;2251;2019M06 ;Francia
FR_LFBI;2484;2019M06 ;Francia
FR_LFBL;2358;2019M06 ;Francia
FR_LFBO;8980;2019M06 ;Francia
FR_LFBP;4211;2019M06 ;Francia
FR_LFBT;1364;2019M06 ;Francia
FR_LFBZ;2257;2019M06 ;Francia
FR_LFCK;1035;2019M06 ;Francia
FR_LFCR;1117;2019M06 ;Francia
FR_LFGJ;1071;2019M06 ;Francia
FR_LFJL;563;2019M06 ;Francia
FR_LFKB;3933;2019M06 ;Francia
FR_LFKC;708;2019M06 ;Francia
FR_LFKF;1811;2019M06 ;Francia
FR_LFKJ;3339;2019M06 ;Francia
FR_LFLB;1878;2019M06 ;Francia
FR_LFLC;3133;2019M06 ;Francia
FR_LFLL;10137;2019M06 ;Francia
FR_LFLS;2843;2019M06 ;Francia
FR_LFLW;913;2019M06 ;Francia
FR_LFLX;1247;2019M06 ;Francia
FR_LFMH;2102;2019M06 ;Francia
FR_LFMK;2035;2019M06 ;Francia
FR_LFML;10038;2019M06 ;Francia
FR_LFMN;18858;2019M06 ;Francia
FR_LFMP;4644;2019M06 ;Francia
FR_LFMT;7477;2019M06 ;Francia
FR_LFMU;2585;2019M06 ;Francia
FR_LFOB;2836;2019M06 ;Francia
FR_LFOK;1026;2019M06 ;Francia
FR_LFOT;567;2019M06 ;Francia
FR_LFPB;5920;2019M06 ;Francia
FR_LFPG;44799;2019M06 ;Francia
FR_LFPO;20760;2019M06 ;Francia
FR_LFQQ;2283;2019M06 ;Francia
FR_LFRB;2197;2019M06 ;Francia
FR_LFRD;679;2019M06 ;Francia
FR_LFRG;294;2019M06 ;Francia
FR_LFRH;398;2019M06 ;Francia
FR_LFRK;2010;2019M06 ;Francia
FR_LFRN;4391;2019M06 ;Francia
FR_LFRO;1060;2019M06 ;Francia
FR_LFRQ;928;2019M06 ;Francia
FR_LFRS;6769;2019M06 ;Francia
FR_LFRZ;573;2019M06 ;Francia
FR_LFSB;2095;2019M06 ;Francia
FR_LFSL;194;2019M06 ;Francia
FR_LFST;2566;2019M06 ;Francia
FR_LFTH;1385;2019M06 ;Francia
FR_LFTW;2513;2019M06 ;Francia
FR_SOCA;496;2019M06 ;Francia
FR_SOOA;330;2019M06 ;Francia
FR_TFFF;3151;2019M06 ;Francia
FR_TFFG;970;2019M06 ;Francia
FR_TFFR;2055;2019M06 ;Francia
HR_LDDU;3124;2019M06 ;Croacia
HR_LDOS;312;2019M06 ;Croacia
HR_LDPL;1876;2019M06 ;Croacia
HR_LDRI;387;2019M06 ;Croacia
HR_LDSP;4299;2019M06 ;Croacia
HR_LDZA;4025;2019M06 ;Croacia
HR_LDZD;1523;2019M06 ;Croacia
HU_LHBP;11080;2019M06 ;Hungria
HU_LHDC;489;2019M06 ;Hungria
IE_EICK;4710;2019M06 ;Irlanda
IE_EIDW;21986;2019M06 ;Irlanda
IE_EIKN;714;2019M06 ;Irlanda
IE_EIKY;556;2019M06 ;Irlanda
IE_EINN;2145;2019M06 ;Irlanda
IS_BIAR;12;2019M06 ;Islandia
IS_BIAR;188;2019M06 ;Islandia
IS_BIAR;508;2019M06 ;Islandia
IS_BIAR;708;2019M06 ;Islandia
IS_BIEG;2;2019M06 ;Islandia
IS_BIEG;22;2019M06 ;Islandia
IS_BIEG;182;2019M06 ;Islandia
IS_BIEG;206;2019M06 ;Islandia
IS_BIKF;512;2019M06 ;Islandia
IS_BIKF;1129;2019M06 ;Islandia
IS_BIKF;4104;2019M06 ;Islandia
IS_BIKF;5745;2019M06 ;Islandia
IS_BIRK;23;2019M06 ;Islandia
IS_BIRK;361;2019M06 ;Islandia
IS_BIRK;1861;2019M06 ;Islandia
IS_BIRK;2245;2019M06 ;Islandia
IS_BIVM;120;2019M06 ;Islandia
IS_BIVM;120;2019M06 ;Islandia
IT_LIBC;130;2019M06 ;Italia
IT_LIBD;4302;2019M06 ;Italia
IT_LIBP;873;2019M06 ;Italia
IT_LIBR;2264;2019M06 ;Italia
IT_LICA;2640;2019M06 ;Italia
IT_LICB;289;2019M06 ;Italia
IT_LICC;7601;2019M06 ;Italia
IT_LICD;823;2019M06 ;Italia
IT_LICG;410;2019M06 ;Italia
IT_LICJ;5359;2019M06 ;Italia
IT_LICR;608;2019M06 ;Italia
